interest,scoring_low,monthly_payment,f1,f2,earlies_credit_mon,region,class,total_loan,initial_list_status,employer_type,f4,user_id,use,is_default,pub_dero_bankrup,f0,censor_status,industry,scoring_high,work_year,debt_loan_ratio,policy_code,f3,title,year_of_loan,del_in_18month,recircle_u,early_return_amount_3mon,recircle_b,early_return,loan_id,post_code,early_return_amount,house_exist,issue_date_y,issue_date_m,issue_date_diff
13.959000000000001,785.4545455,268.36,0.0,6.0,Nov-98,30,2,9454.545455,0,1,4.0,249782,5,0,0.0,4.0,1,4,981.8181818,1,29.99090909,1,6.0,6,3,0,21.69230769,375.0,59375.07692000001,1,1049782,372,1875,0,2015,7,2952
14.841,540.0,884.99,0.0,9.0,Feb-94,22,3,22727.27273,0,1,10.0,247908,0,0,0.0,8.0,2,1,675.0,10,23.68181818,1,16.0,0,3,1,80.4,311.4,27853.84615,2,1047908,149,1038,0,2015,1,2771
12.582,613.6363636,205.01,0.0,9.0,4-Jul,13,2,5454.5454549999995,0,1,3.0,236968,5,0,0.0,7.0,2,1,715.9090909,10,22.85454545,1,10.0,6,3,0,91.38461538,343.8,25122.69231,3,1036968,36,1146,1,2014,10,2679
21.989,613.6363636,37.16,0.0,14.0,4-Nov,34,3,1181.818182,1,0,8.0,204824,5,0,1.0,1.0,1,4,664.7727272999999,2,6.556363636,1,13.0,6,3,0,95.6,117.9,8824.615385,3,1004824,82,393,0,2017,2,3533
12.49,736.3636364,334.49,0.0,8.0,1-Dec,0,1,11818.18182,1,3,16.0,211628,0,0,0.0,7.0,0,10,797.7272727000001,10,12.34545455,1,24.0,0,3,2,32.95384615,348.8,7620.307692,3,1011628,138,3488,0,2014,5,2526
15.905999999999999,752.7272727000001,105.79,,,6-Jan,3,3,4090.9090909999995,1,0,,235797,2,0,0.0,,0,4,815.4545455,8,12.16363636,1,,306,5,0,85.15384615,0.0,3575.384615,5,1035797,89,265,2,2010,11,1249
8.074,605.4545455,372.4,0.0,2.0,6-Oct,30,0,10909.090909999999,0,1,8.0,225178,0,0,0.0,6.0,1,8,756.8181818,10,3.745454545,1,15.0,0,3,0,22.9,0.0,5877.230769,3,1025178,107,3044,1,2018,5,3987
16.840999999999998,736.3636364,574.88,0.0,13.0,5-Feb,14,2,26181.818180000002,0,4,14.0,232429,4,0,0.0,5.0,0,6,859.0909091,2,5.436363636,1,24.0,4,5,0,41.03076923,1350.0,15650.769230000002,4,1032429,19,6750,0,2016,2,3167
21.967,685.0,582.5,0.0,20.0,Aug-00,13,3,18000.0,0,1,12.0,225458,4,0,0.0,7.0,2,5,799.1666667000001,7,17.22545455,1,21.0,256,5,1,74.0,0.0,19447.07692,0,1025458,51,0,1,2014,1,2406
12.089,613.6363636,621.95,0.0,4.0,Jul-97,13,1,15545.45455,0,0,15.0,202359,0,0,1.0,8.0,0,0,664.7727272999999,10,8.472727273,1,33.0,0,3,0,70.96153846,1112.7,22401.07692,1,1002359,124,3709,1,2016,8,3349
25.820999999999998,730.9090909,1104.37,0.0,21.0,Nov-91,14,5,28636.363639999996,1,2,9.0,225041,0,0,0.0,8.0,2,6,852.7272727,1,25.94454545,1,19.0,0,5,0,49.2,1601.8,19601.07692,2,1025041,152,8009,0,2016,12,3471
11.690999999999999,600.0,235.83,0.0,0.0,3-Aug,21,2,7636.363636,0,0,9.0,238965,0,0,1.0,5.0,1,0,700.0,3,10.51363636,1,17.0,0,3,0,42.92307692,76.3,5532.923077,0,1038965,38,763,2,2014,7,2587
7.89,705.0,438.0,0.0,3.0,Jun-99,18,0,16545.45455,1,0,2.0,231695,4,0,0.0,3.0,1,6,822.5,1,8.206363636,1,4.0,4,3,0,53.26153846,1171.4,10617.0,3,1031695,348,5857,0,2015,9,3014
8.775,544.0909091,385.8,0.0,8.0,Sep-95,13,1,9818.181818000001,0,4,8.0,249522,0,0,0.0,8.0,1,4,589.4318182,10,14.26090909,1,19.0,0,3,0,50.30769231,1163.7,26534.76923,2,1049522,124,3879,1,2016,2,3167
5.841,617.7272727000001,245.16,0.0,9.0,3-Dec,19,0,8000.0,0,0,5.0,201097,0,0,0.0,3.0,0,1,720.6818182,10,16.04727273,1,9.0,0,3,0,25.2,340.5,5728.615385,1,1001097,53,3405,0,2016,5,3257
8.253,564.5454545,669.46,0.0,7.0,May-82,32,1,19090.90909,0,3,4.0,215816,4,0,0.0,3.0,1,7,658.6363636,10,12.77,1,9.0,4,3,0,77.65384615,1926.2,12186.92308,3,1015816,173,9631,0,2015,12,3105
13.98,544.0909091,551.82,0.0,20.0,3-May,11,2,13213.636359999999,0,2,10.0,226377,0,0,0.0,5.0,0,0,634.7727272999999,0,11.14363636,1,16.0,0,3,1,64.38461538,252.9,18023.0,0,1026377,377,843,2,2014,7,2587
6.632999999999999,823.6363636,280.01,0.0,3.0,Mar-92,35,0,10872.72727,0,0,14.0,247570,0,0,0.0,1.0,1,11,892.2727273,10,3.954545455,1,20.0,0,3,0,66.34615385,0.0,6874.0,0,1047570,397,4562,0,2013,6,2192
17.57,769.0909091,501.33,0.0,0.0,Jul-94,15,3,12681.81818,0,1,3.0,226997,0,0,0.0,2.0,1,1,961.3636364,10,8.860909091,1,4.0,0,3,0,111.57692309999999,0.0,20642.30769,0,1026997,81,2194,1,2014,2,2437
15.939,544.0909091,282.28,0.0,2.0,Apr-87,30,2,10909.090909999999,0,1,12.0,242350,0,0,0.0,9.0,2,9,680.1136364,10,7.81,1,20.0,0,5,0,82.38461538,73.2,17730.46154,3,1042350,74,244,1,2014,10,2679
10.99,622.7272727000001,117.85,0.0,21.0,3-May,13,1,3272.727273,0,1,5.0,242117,5,0,0.0,1.0,1,8,726.5151515,6,4.936363636,1,6.0,6,3,0,63.0,60.8,3942.615385,1,1042117,17,608,1,2016,9,3380
22.0,680.0,535.16,0.0,12.0,4-Apr,23,3,17018.181819999998,0,0,6.0,211389,0,0,0.0,3.0,0,7,736.6666667000001,1,26.82545455,1,14.0,0,3,1,55.89230769,0.0,16362.0,0,1011389,291,0,1,2017,11,3806
11.466,663.6363636,565.51,0.0,8.0,Nov-93,23,2,22727.27273,0,0,12.0,241132,0,0,0.0,13.0,0,0,829.5454545,10,26.49818182,1,35.0,0,5,0,33.06153846,0.0,28300.384619999997,3,1041132,104,4967,1,2017,4,3592
16.522000000000002,710.0,238.01,0.0,5.0,15-Mar,3,2,8181.818181999999,0,0,6.0,203922,0,0,0.0,7.0,2,8,828.3333332999999,2,25.39636364,1,11.0,0,5,0,51.34615385,889.2,20517.69231,0,1003922,4,4446,2,2018,9,4110
10.087,544.0909091,334.73,0.0,19.0,Nov-89,14,1,10500.0,0,1,8.0,236238,0,0,1.0,5.0,2,5,634.7727272999999,0,16.03,1,19.0,0,3,1,21.96923077,0.0,5512.0,0,1036238,121,0,0,2014,10,2679
11.241,725.4545455,220.77,0.0,0.0,Jun-98,30,1,7800.0,0,0,17.0,238290,2,0,1.0,3.0,2,0,846.3636364,10,1.549090909,1,20.0,5,3,0,33.0,215.6,1173.0,3,1038290,302,1078,1,2014,5,2526
17.38,660.0,350.59,0.0,1.0,5-Nov,13,2,10909.090909999999,0,4,4.0,233776,0,0,0.0,7.0,0,3,770.0,10,6.627272727,1,8.0,48112,3,0,49.4,488.4,9800.769231,3,1033776,141,2442,1,2013,1,2041
8.998,774.5454545,673.95,0.0,7.0,Oct-99,21,1,17550.0,0,0,12.0,235239,0,0,0.0,6.0,0,10,839.0909091,0,14.08090909,1,16.0,0,3,0,61.81538462,1773.0,27753.384619999997,3,1035239,32,5910,1,2015,10,3044
11.715,589.0909091,488.6,,,May-94,14,1,15000.0,1,1,,216408,0,0,0.0,,0,0,687.2727272999999,6,10.75090909,1,,193,3,0,47.5,698.6,17338.46154,3,1016408,495,3493,0,2011,12,1644
17.622,680.0,105.51,0.0,18.0,5-Apr,43,2,3000.0,0,0,6.0,249279,3,0,0.0,4.0,0,12,793.3333332999999,0,10.80909091,1,8.0,3,3,0,69.6,0.0,4816.153846,1,1049279,359,737,0,2017,10,3775
12.05,690.0,299.15,0.0,3.0,6-May,8,2,7363.636364,0,0,2.0,213739,4,0,0.0,1.0,1,2,805.0,3,9.790909091,1,3.0,4,3,0,41.46153846,53.1,10138.0,3,1013739,251,177,0,2015,11,3075
7.2,613.6363636,219.36,,,May-86,12,0,7000.0,1,2,,243562,0,0,0.0,,0,7,767.0454545,10,4.1727272730000005,1,,38,3,0,29.83076923,355.2,42603.46154,0,1043562,123,1776,1,2009,1,580
9.576,680.0,260.55,0.0,3.0,Jun-87,21,1,8727.272727,0,0,8.0,216177,2,0,0.0,2.0,0,4,736.6666667000001,10,7.19,1,11.0,289,3,1,82.52307692,0.0,20658.0,1,1016177,38,960,0,2013,7,2222
19.72,640.9090909,658.46,0.0,11.0,Feb-96,14,3,20454.54545,1,1,9.0,246113,2,0,1.0,4.0,2,0,801.1363636,10,12.27272727,1,15.0,50457,5,0,70.26923077,0.0,17715.0,0,1046113,121,0,0,2012,12,2010
15.290999999999999,604.5454545,106.95,0.0,11.0,Jul-97,10,3,2727.272727,1,0,10.0,222374,10,0,1.0,6.0,2,0,705.3030302999999,2,26.23,1,17.0,11,3,1,52.03846154,116.7,4076.153846,3,1022374,48,1167,1,2016,6,3288
10.503,604.5454545,429.74,0.0,3.0,Jan-00,8,1,10636.363640000001,1,0,11.0,228337,0,0,0.0,9.0,0,5,654.9242423999999,10,23.93,1,19.0,0,3,0,60.41538462,516.9,28380.15385,3,1028337,479,5169,1,2014,6,2557
10.64,631.8181818,977.06,0.0,7.0,Feb-99,18,1,27272.72727,1,2,25.0,232745,4,0,0.0,6.0,2,6,789.7727272999999,4,17.77090909,1,31.0,34299,3,0,58.26153846,231.2,30547.0,1,1032745,156,2312,0,2013,8,2253
6.49,704.5454545,490.32,0.0,4.0,Aug-99,37,0,14545.45455,1,4,8.0,233478,2,0,0.0,4.0,1,0,763.2575757999999,10,10.62818182,1,13.0,5,3,0,24.01538462,1532.4,6196.615385,2,1033478,250,5108,2,2014,11,2710
19.646,600.0,234.54,0.0,5.0,Jun-99,17,3,6500.0,1,5,9.0,230742,0,0,1.0,6.0,2,1,750.0,10,31.77818182,1,22.0,0,3,0,58.0,28.0,6636.0,0,1030742,535,140,0,2014,11,2710
14.784,780.0,97.49,0.0,13.0,1-May,10,2,2613.636364,0,4,5.0,210875,0,0,1.0,3.0,1,1,975.0,10,23.12,1,6.0,0,3,1,25.15384615,76.5,2033.076923,3,1010875,324,765,1,2016,1,3136
13.040999999999999,741.8181818,344.17,,11.0,2-Aug,14,2,8181.818181999999,0,1,4.0,223892,0,0,0.0,3.0,0,5,803.6363636,10,19.75636364,1,7.0,0,3,0,56.0,0.0,3485.769231,0,1023892,116,0,0,2014,7,2587
5.841,785.4545455,153.23,0.0,2.0,2-May,19,0,5454.5454549999995,0,4,6.0,210893,0,0,0.0,4.0,0,8,850.9090909,10,5.43,1,16.0,0,3,4,26.81538462,0.0,4646.923077,0,1010893,365,1574,0,2016,3,3196
8.679,785.4545455,281.58,0.0,10.0,Mar-91,4,0,10636.363640000001,1,1,3.0,210761,4,0,0.0,6.0,0,2,850.9090909,10,32.93636364,1,15.0,4,3,0,58.98461538,320.7,35398.84615,0,1010761,197,3207,0,2015,10,3044
10.341,589.0909091,461.6,0.0,13.0,2-Dec,24,1,15272.72727,1,0,7.0,232184,4,0,0.0,5.0,0,12,687.2727272999999,8,29.66181818,1,10.0,4,3,0,53.35384615,462.4,16474.615380000003,3,1032184,310,4624,0,2016,10,3410
10.790999999999999,720.0,318.82,0.0,2.0,2-May,13,2,8727.272727,0,1,3.0,249419,4,0,1.0,4.0,0,10,780.0,5,10.27636364,1,9.0,4,3,0,31.75384615,0.0,3131.538462,1,1049419,648,2846,0,2016,4,3227
13.519,556.3636364,233.48,0.0,11.0,Sep-99,19,2,6363.636364,0,1,3.0,202781,0,0,0.0,6.0,1,3,649.0909091,10,30.57272727,1,6.0,0,3,0,100.0461538,0.0,6412.0,0,1002781,78,0,0,2015,6,2922
28.479,622.7272727000001,363.74,0.0,3.0,5-Oct,0,6,11068.18182,0,1,7.0,235911,4,0,0.0,2.0,1,3,726.5151515,10,32.6,1,11.0,4,5,0,91.84615385,0.0,11404.61538,0,1035911,773,0,1,2015,1,2771
9.76,597.2727272999999,681.68,,,5-Mar,9,1,25054.54545,1,0,,200570,0,0,0.0,,0,10,647.0454545,5,19.29090909,1,,120,3,0,42.43076923,2265.9,26565.0,3,1000570,692,7553,0,2012,6,1827
8.01,672.7272727000001,762.08,0.0,3.0,Oct-90,20,0,19636.36364,1,3,9.0,249015,0,0,0.0,5.0,0,0,784.8484847999999,6,16.92727273,1,16.0,0,3,0,53.52307692,1711.5,20658.46154,3,1049015,220,5705,0,2014,5,2526
14.661,544.0909091,706.01,0.0,11.0,3-May,19,3,16363.636359999999,1,1,6.0,214929,0,0,1.0,3.0,1,2,589.4318182,10,22.56,1,7.0,0,3,0,91.96923077,1157.4,15632.615380000001,2,1014929,52,5787,0,2016,2,3167
11.799000000000001,685.0,469.09,0.0,12.0,Dec-96,14,1,16427.27273,1,0,2.0,202338,3,0,0.0,2.0,0,0,799.1666667000001,3,7.18,1,6.0,558,3,1,60.64615385,795.0,4799.0,0,1002338,64,3975,0,2013,4,2131
6.62,801.8181818,76.76,,,Feb-94,8,0,2727.272727,1,0,,247153,6,0,0.0,,0,5,868.6363636,2,7.26,1,,3330,3,0,39.69230769,0.0,4522.153846,3,1047153,111,1102,0,2011,11,1614
14.069,618.1818182,510.62,0.0,2.0,Mar-89,0,2,15200.0,0,0,6.0,246200,2,0,0.0,4.0,1,8,721.2121212000001,10,8.959090909,1,10.0,5,3,1,75.6,87.9,10811.07692,2,1046200,754,879,0,2016,8,3349
10.790999999999999,544.0909091,597.78,0.0,4.0,2-Nov,36,2,21272.72727,1,1,8.0,213305,1,0,1.0,4.0,2,5,680.1136364,6,8.721818182,1,10.0,2,3,0,37.96153846,1456.6,6781.0,3,1013305,317,7283,1,2016,3,3196
18.249000000000002,740.0,464.39,0.0,18.0,8-Aug,0,3,10718.18182,1,2,0.0,234755,0,0,0.0,1.0,1,3,863.3333332999998,1,19.12909091,1,4.0,2,3,0,42.53846154,0.0,4683.5384619999995,0,1034755,468,0,2,2016,1,3136
11.49,660.0,1154.0,0.0,8.0,Dec-99,22,1,38181.81818,0,2,8.0,220099,0,0,0.0,8.0,1,0,715.0,10,21.35,1,26.0,0,3,0,60.55384615,0.0,28090.0,0,1020099,149,0,2,2017,3,3561
11.565,604.5454545,168.11,0.0,17.0,Jul-95,4,1,5000.0,1,0,9.0,216714,0,0,1.0,2.0,1,2,705.3030302999999,4,19.98,1,17.0,0,3,0,87.46153846,0.0,1749.2307690000002,0,1016714,160,0,1,2014,2,2437
8.69,715.0,500.65,0.0,2.0,Jul-84,23,0,18909.09091,1,3,15.0,240012,0,0,0.0,6.0,0,6,774.5833332999999,2,10.92,1,27.0,0,3,1,62.88461538,0.0,17533.384619999997,0,1040012,188,0,0,2014,3,2465
14.65,564.5454545,283.28,0.0,9.0,Oct-98,7,2,9818.181818000001,1,0,6.0,247014,0,0,0.0,6.0,1,3,658.6363636,0,8.443636364,1,10.0,0,5,0,61.6,0.0,12646.15385,0,1047014,265,0,1,2015,5,2891
20.295,640.9090909,346.13,0.0,3.0,Mar-78,36,3,15954.54545,0,1,10.0,232873,5,0,0.0,6.0,1,0,801.1363636,10,4.614545455,1,11.0,6,5,0,49.2,0.0,8214.769231,0,1032873,103,0,1,2018,3,3926
11.745,568.6363636,91.04,0.0,10.0,Oct-90,27,1,2209.090909,1,3,5.0,240198,4,0,0.0,8.0,0,2,616.0227272999999,3,12.1,1,27.0,35223,3,0,68.16923077,0.0,24356.0,0,1040198,267,0,1,2013,8,2253
14.49,660.0,352.85,0.0,2.0,May-86,43,2,12272.72727,0,1,16.0,213275,0,1,1.0,12.0,1,0,770.0,10,17.09181818,1,22.0,0,5,0,56.7,0.0,16602.0,0,1013275,359,0,0,2014,10,2679
19.665,627.2727272999999,279.18,,2.0,6-Jul,37,3,7990.9090909999995,0,0,4.0,205857,0,1,0.0,11.0,1,1,784.0909091,10,22.33636364,1,12.0,0,3,0,65.53846154,0.0,13955.84615,0,1005857,250,0,1,2018,3,3926
9.76,636.3636364,607.73,0.0,6.0,4-May,3,1,22336.36364,1,0,4.0,224508,0,0,0.0,4.0,1,0,742.4242423999999,2,13.69090909,1,13.0,0,3,0,84.8,0.0,21056.30769,0,1024508,224,0,0,2015,12,3105
19.22,720.0,308.84,0.0,8.0,Jul-00,40,3,14004.54545,1,1,13.0,200901,0,0,1.0,5.0,2,1,780.0,10,16.33,1,15.0,0,5,0,94.73076923,0.0,8246.538462,0,1000901,591,0,0,2014,1,2406
9.064,710.0,628.95,0.0,2.0,May-00,27,1,21818.181819999998,1,1,18.0,212874,4,0,0.0,14.0,1,2,828.3333332999999,1,20.26909091,1,22.0,4,3,1,35.72307692,0.0,33730.15385,0,1012874,460,0,0,2017,3,3561
19.99,670.0,529.77,0.0,13.0,Sep-94,7,4,23636.36364,0,2,6.0,247738,0,1,0.0,7.0,1,13,837.5,3,15.42727273,1,10.0,0,5,0,70.1,0.0,18270.0,0,1047738,371,0,1,2016,3,3196
29.689,600.0,428.61,0.0,14.0,6-Sep,3,5,9545.454545,0,0,8.0,235641,1,1,0.0,9.0,2,4,750.0,2,12.04,1,15.0,1,3,15,36.2,0.0,4556.4615380000005,0,1035641,89,0,1,2016,7,3318
7.731,704.5454545,411.2,0.0,4.0,Dec-98,9,0,16363.636359999999,1,0,5.0,227263,3,0,0.0,4.0,0,2,821.969697,2,7.854545455,1,7.0,3,5,0,30.09230769,0.0,18964.615380000003,0,1027263,441,0,0,2016,9,3380
12.744000000000002,700.0,454.75,0.0,8.0,Jul-99,21,2,10861.363640000001,0,0,7.0,216058,0,1,1.0,6.0,1,10,816.6666667000001,10,29.63,1,13.0,0,3,0,53.07692308,0.0,11825.692309999999,0,1016058,120,0,1,2014,5,2526
7.551,780.0,504.27,0.0,18.0,1-Feb,7,0,13090.909090000001,0,2,5.0,231033,0,0,0.0,3.0,0,0,845.0,1,27.57,1,14.0,0,3,0,59.81538462,0.0,18928.84615,0,1031033,91,0,1,2014,8,2618
22.539,705.0,321.21,0.0,5.0,4-Jul,8,4,13090.909090000001,1,0,6.0,214945,0,1,0.0,6.0,0,4,763.75,4,19.38181818,1,9.0,0,5,0,68.76923077,0.0,17132.0,0,1014945,473,0,0,2015,2,2802
6.2010000000000005,700.0,431.58,0.0,4.0,Nov-88,14,0,14000.0,0,0,12.0,204333,2,0,0.0,6.0,0,0,875.0,0,12.13363636,1,16.0,5,3,0,71.61538462,0.0,39234.46154,0,1004333,64,0,0,2015,6,2922
9.92,645.4545455,644.6,0.0,8.0,Jun-96,22,1,21818.181819999998,0,5,9.0,213142,0,0,0.0,3.0,1,13,753.030303,6,16.88727273,1,23.0,0,3,0,3.230769231,0.0,1298.076923,0,1013142,613,0,0,2018,3,3926
7.101,747.2727272999999,469.29,0.0,9.0,4-Dec,7,0,13636.363640000001,0,1,13.0,249309,4,1,0.0,7.0,0,6,934.0909091,7,18.89,1,24.0,4,3,0,71.5,0.0,20595.69231,0,1049309,430,0,0,2016,3,3196
7.69,705.0,623.88,0.0,12.0,Aug-97,45,0,23636.36364,0,1,12.0,221090,4,0,0.0,7.0,1,5,822.5,6,23.68,1,21.0,4,3,0,82.92307692,0.0,34274.0,0,1021090,418,0,0,2014,5,2526
14.663,741.8181818,223.44,0.0,2.0,1-Aug,21,2,7200.0,1,0,19.0,240017,0,0,0.0,3.0,1,7,803.6363636,10,16.86363636,1,24.0,0,3,0,79.36923077,0.0,21608.07692,0,1040017,120,0,0,2015,8,2983
23.99,741.8181818,333.44,0.0,1.0,8-Apr,13,4,10045.45455,1,0,4.0,227794,9,0,0.0,7.0,2,4,865.4545455,6,23.82545455,1,10.0,10,3,0,78.46153846,0.0,12237.692309999999,0,1027794,599,0,1,2017,1,3502
8.6,548.1818182,316.14,0.0,5.0,Jul-91,0,0,9090.909091,1,1,8.0,200954,0,0,0.0,8.0,1,5,685.2272727000001,10,11.80909091,1,18.0,53,3,1,39.57692308,0.0,4223.0,0,1000954,0,0,0,2013,10,2314
6.24,705.0,396.91,0.0,47.0,Nov-99,30,0,10636.363640000001,0,1,5.0,238390,0,0,0.0,4.0,0,5,763.75,1,19.88181818,1,11.0,0,3,1,38.49230769,0.0,31324.615380000003,0,1038390,74,0,0,2015,10,3044
12.302999999999999,675.0,289.15,0.0,8.0,Dec-00,8,1,9272.727273,0,0,12.0,225643,0,1,1.0,8.0,1,2,731.25,6,14.80909091,1,16.0,858,3,0,71.88461538,0.0,5984.307692,0,1025643,99,0,1,2013,12,2375
11.997,725.4545455,236.98,0.0,30.0,May-00,14,2,6363.636364,0,4,6.0,225718,0,0,0.0,5.0,1,10,785.9090909,1,14.14545455,1,19.0,0,3,2,35.5,0.0,2801.0,0,1025718,64,0,1,2015,7,2952
13.189,552.2727272999999,278.97,0.0,8.0,Jun-98,15,1,9163.636364,1,2,11.0,209916,0,0,0.0,7.0,1,12,598.2954545,10,19.09090909,1,15.0,0,3,0,85.03846154,0.0,15639.230769999998,0,1009916,615,0,0,2015,1,2771
4.788,659.0909091,316.21,0.0,5.0,Jan-89,31,0,9545.454545,1,2,7.0,226320,4,0,0.0,1.0,0,1,823.8636364,10,7.445454545,1,11.0,4,3,0,44.2,0.0,9986.0,0,1026320,61,0,0,2015,10,3044
12.231,540.0,577.65,0.0,1.0,9-Mar,13,2,13909.090909999999,0,0,9.0,237390,0,0,0.0,5.0,1,5,630.0,5,11.55272727,1,12.0,0,3,0,73.61538462,0.0,13126.61538,0,1037390,62,0,1,2017,8,3714
20.405,660.0,256.94,0.0,6.0,Nov-79,2,3,11818.18182,1,0,8.0,227203,4,0,1.0,5.0,2,2,770.0,7,24.70909091,1,10.0,29373,5,0,82.84615385,0.0,4521.0,0,1027203,79,0,0,2013,10,2314
11.421,758.1818182,201.27,0.0,10.0,10-Oct,8,2,6545.4545450000005,0,1,1.0,212337,4,0,0.0,4.0,0,1,821.3636364,1,5.781818182,1,6.0,4,3,0,49.47692308,0.0,6214.0,0,1012337,242,0,1,2015,7,2952
8.39,725.4545455,252.14,0.0,4.0,1-Nov,14,1,8727.272727,0,0,10.0,226005,4,0,0.0,8.0,0,10,846.3636364,5,5.572727273,1,28.0,4,3,0,28.8,640.4,5954.769231,3,1026005,116,3202,0,2016,5,3257
6.864,769.0909091,293.1,0.0,10.0,2-Jun,8,0,9600.0,1,1,14.0,234718,4,0,0.0,9.0,0,1,961.3636364,1,11.35636364,1,19.0,4,3,0,50.5,212.2,36230.92308,0,1034718,275,1061,1,2015,12,3105
11.49,675.0,198.66,0.0,3.0,3-Jun,26,1,6572.7272729999995,1,5,5.0,249755,0,0,0.0,7.0,2,3,731.25,8,19.94181818,1,30.0,0,3,1,12.34615385,376.8,2095.384615,3,1049755,245,1256,1,2015,11,3075
21.989,572.7272727000001,366.87,,21.0,5-Feb,36,4,15109.090909999999,1,0,0.0,214957,0,0,0.0,2.0,2,1,620.4545455,10,19.41545455,1,3.0,0,5,0,34.0,0.0,4221.5384619999995,0,1014957,435,0,1,2015,10,3044
18.25,552.2727272999999,124.26,0.0,0.0,6-Nov,37,3,3736.363636,1,4,14.0,230431,0,0,0.0,4.0,0,4,598.2954545,3,5.443636364,1,16.0,0,3,0,44.4,262.2,6559.615385,3,1030431,262,1311,1,2013,12,2375
20.405,544.0909091,218.58,0.0,3.0,11-Oct,2,4,5454.5454549999995,1,2,1.0,246216,5,0,0.0,3.0,1,2,680.1136364,1,13.41818182,1,8.0,6,3,0,61.84615385,365.1,2079.538462,3,1046216,162,1217,1,2015,10,3044
14.46,763.6363636,309.62,,,7-Jul,14,3,7363.636364,1,0,,235615,0,0,0.0,,1,8,827.2727272999999,1,0.872727273,1,,11999,3,0,3.0,508.2,92.30769231,0,1035615,340,1694,1,2010,10,1218
19.789,613.6363636,307.26,0.0,6.0,Jan-00,13,3,8500.0,1,2,6.0,249462,0,0,0.0,2.0,1,3,767.0454545,10,16.24,1,8.0,0,3,1,35.32307692,0.0,2363.076923,3,1049462,51,1893,1,2017,5,3622
6.0120000000000005,690.0,215.12,0.0,5.0,1-Mar,3,0,6363.636364,0,0,5.0,229295,2,0,0.0,1.0,0,4,747.5,1,4.565454545,1,10.0,5,3,0,17.76923077,369.9,1648.769231,1,1029295,89,1233,0,2015,4,2861
22.041,631.8181818,871.6,0.0,6.0,6-Sep,21,4,30000.0,1,1,6.0,239052,0,0,0.0,7.0,2,3,737.1212121,9,26.14,1,10.0,0,5,1,64.8,0.0,25907.0,0,1039052,109,11691,0,2016,9,3380
10.15,552.2727272999999,447.74,0.0,7.0,2-Nov,9,1,21000.0,1,0,12.0,207907,4,0,0.0,10.0,1,2,690.3409091,4,19.5,1,23.0,4,5,0,57.41538462,0.0,36713.0,0,1007907,617,0,0,2014,9,2649
6.228,638.1818182,172.71,0.0,1.0,9-Oct,8,0,6109.0909090000005,0,1,3.0,221276,8,0,0.0,1.0,0,0,797.7272727000001,9,0.632727273,1,3.0,9,3,0,26.76923077,236.9,2591.538462,2,1021276,235,2369,1,2015,4,2861
18.205,589.0909091,861.4,0.0,6.0,Feb-98,2,3,35000.0,0,0,7.0,218672,0,0,0.0,3.0,1,7,736.3636364,1,6.56,1,13.0,0,5,2,23.53846154,1298.4,4032.6923079999997,0,1018672,179,12984,0,2015,4,2861
13.046,790.0,172.96,,,3-Dec,10,1,6381.818182,1,0,,233717,1,0,0.0,,0,0,855.8333332999998,1,3.6363636360000005,1,,12507,5,0,0.0,0.0,0.0,0,1033717,72,0,1,2010,9,1188
9.891,600.0,147.31,0.0,4.0,Sep-94,14,1,4500.0,1,0,2.0,248703,0,0,0.0,9.0,1,2,700.0,10,13.93363636,1,21.0,0,3,0,24.57692308,0.0,4709.384615,0,1048703,63,0,0,2014,3,2465
15.389000000000001,736.3636364,512.6,0.0,3.0,11-Aug,14,2,17727.27273,0,0,5.0,203839,0,0,0.0,5.0,2,0,920.4545455,4,17.74636364,1,7.0,0,3,0,59.98461538,981.4,7138.846154000001,3,1003839,152,4907,1,2015,7,2952
10.503,580.9090909,214.87,0.0,2.0,7-Oct,13,1,7090.9090909999995,0,4,6.0,228395,0,0,0.0,3.0,0,2,677.7272727000001,7,12.36,1,11.0,0,3,0,29.93846154,20.4,6233.5384619999995,3,1028395,648,68,1,2014,8,2618
12.140999999999998,609.0909091,201.89,0.0,3.0,6-Nov,49,2,4868.181818,0,0,9.0,204307,0,1,0.0,12.0,1,1,710.6060606000001,8,17.9,1,12.0,0,3,0,58.6,134.7,12774.0,3,1004307,851,449,0,2016,11,3441
18.49,725.4545455,473.19,0.0,4.0,Jan-97,18,3,11818.18182,0,1,13.0,212600,0,1,1.0,8.0,0,9,906.8181818,10,12.57,1,16.0,0,3,0,83.53846154,0.0,8955.692308,0,1012600,348,0,0,2012,12,2010
6.62,609.5454545,368.45,,,Oct-95,10,0,13090.909090000001,1,0,,228588,0,0,0.0,,2,6,660.3409091,10,20.57,1,,0,3,0,7.1,551.8,4553.5384619999995,3,1028588,505,2759,1,2012,1,1675
16.01,747.2727272999999,255.4,0.0,3.0,7-Jul,34,2,9545.454545,0,0,5.0,248950,0,0,0.0,2.0,2,6,934.0909091,2,14.13,1,10.0,0,5,0,43.83076923,537.2,8037.692308,3,1048950,333,2686,0,2018,5,3987
12.99,609.5454545,484.54,0.0,5.0,1-May,26,2,23236.36364,0,4,8.0,206905,0,0,0.0,5.0,1,12,711.1363636,10,26.55454545,1,15.0,0,5,0,48.13846154,631.6,31363.0,0,1006905,184,3158,2,2014,7,2587
